text,ref,translated,source_zip_file
"Le ƒe alafa 16 lia ƒe nuwuwu la, Ghana-dukɔ akpa gãtɔ nɔ teƒe siwo yi egbea.","By the end of 16th century, most of the ethnic groups constituting the modern Ghanaian population had settled in their present locations.","By the end of the 16th century, most of Ghana was in places that go today.",run_1
Rukia kple Asana ƒe dɔwɔƒea tsi nyuie eye wowɔ ɖoɖo ɖe dɔa ŋu ɣesiaɣi.,Rukaya and Asana's workspace was always neat and organized. They always made sure to put everything in its proper place.,Rukia and Asana’s company has grown well and has always been organized.,run_1
Gadɔwɔla siwo le asitelefon dzi kpɔm la mekpena ɖe wo ŋu le gadzɔdzɔ ta o.,Mobile money agents are receiving less commission because of mobile money tax.,Cashiers handling mobile phones are not helpful due to cash collection.,run_1
"Numekukuwo ɖee fia gɔ̃ hã be, ame aɖewo xɔ abi vevie, esime wonɔ agbagba dzem be yewoage ɖe eme.","Investigations even showed that, some people were severely injured, when they were straggling to get inside.","Investigations even revealed that, some people were seriously injured, while trying to get inside.",run_1
"Ame siwo le Portland, si nye Oregon, si nye ""Portal Homowo kple Venyɔnuviwo Ƒe Ŋkekenyui "" (Portalland Homowo Ƒe Agbalẽ Gã) la wɔe be yewoaɖu ŋkekenyui le yewoƒe aƒemetɔwo gbɔ.","Ga people living in Portland, Oregon host the ""Portland Homowo & Twins Festival"" to celebrate alongside their native counterparts.","The people of Portland, Oregon, the ""Portal Homos and Daughters Celebration "" (Portalland Homo Ledger) made it a point to celebrate at their household.",run_1
"Le afisia hã la, wotsɔ woƒe kotokuwo eye wodzra woƒe tu siwo me tɔsisi Twi tsrɔ̃e ɖo la ɖo.","Again, they took their sacks and kept their guns in which made river twi destroyed it.","Again, they carried their coats and prepared their guns which the river Twi had destroyed.",run_1
Nu kae wòle dziɖuɖu si le nutoa me kple susu be tsitsi ɖe dzi na va miaƒe nutoawo me?,What should be done by local government to develop their local areas?,What is the local government doing with the idea of ​​increased growth in your communities?,run_1
Ame tsitsiwo ƒe xexlẽme sɔ gbɔ le sitsoƒedilawo dome.,There is a big percentage of older people among the refugees.,There is a high proportion of older people in the refugee population.,run_1
Coronavirus le dzidzim ɖe edzi le Ghana ƒe gaxɔwo me eye gamenɔlawo ƒe lãmesẽ va zu nusi ŋu amewo tsi dzi ɖo,There is a rising number of coronavirus cases in Ghana prisons and inmates health is becoming a public concern,The coronavirus is spreading in Ghana's prisons and the health of prisoners has become a concern,run_1
Ame eve ƒe ƒuƒoƒo yia tsatsa le kɔƒea ŋu ŋdi sia ŋdi.,A two-person team is to patrol the village every morning.,A group of two goes for a walk around the village every morning.,run_1
Tɔdzisasrãa ƒe dɔa wɔa tɔsisi gbogbo siwo le nutoa me ŋudɔ.,The dam project makes use of the numerous rivers in the area.,The dam project takes advantage of the many rivers in the area.,run_1
"Ne míelé ŋku ɖe eŋu nyuie la, ɣeyiɣi aɖe va yi la, Bonotɔwo ƒe nutoae nye esi woyɔna be Akantɔwo ƒe habɔbɔ.","If we look at it well, some time ago, the Bono community was the one called the Akan community.","If we look closely, once upon a time, the Bono community was the so-called Akan community.",run_1
Wodrɔ̃a fɔ nyɔnu aɖe le esi wònye lã si mede o ta.,A woman was convicted for illegal possession of meat.,A woman is judged for being an inferior animal.,run_1
"Le esia ta la, wokpɔe be woate ŋu awɔ ɖoɖoawo dzi.","In view of this, they realized that the arrangements could be implemented.","As a result, the plans were found to be implementable.",run_1
Dɔwɔƒe siwo le dzeɖoɖo me la ɖua nyatakakadzraɖoƒe siwo le Mast,Mast sites are managed by the terecommunication companies.,Companies in conversation consume databases in Mast,run_1
"Wogblɔ be yewomada asi ɖe ŋutasẽnuwɔwɔ aɖeke dzi o, woxlɔ̃ nu be aƒo ame alo ame ƒe ƒuƒoƒo ɖesiaɖe si woakpɔ be ele nuwɔna mawo tɔgbe wɔm la nu ƒu eye woatsɔ wo ade asi na sedzikpɔlawo.","They said they would not condone any act of violence, they warned that would round up any person or group of persons found engaging in such acts and hand them over to law enforcement agencies.","They said they would not condone any act of violence, warning that it would round up any person or group of persons found engaging in such acts and hand them over to law enforcement.",run_1
Ŋusẽ ƒe ʋiʋli ɖe sia ɖe ate ŋu ana be Ghanaitɔwo ƒe maɖifɔwo naʋã.,Any power struggle can cause displacement of innocent Ghanaians.,Any power struggle could cause innocent Ghanaians to move.,run_1
"Egblɔ be, ɖoɖo sia nye dziɖuɖumegãwo kple dukplɔla ƒe aɖaŋuɖoha ƒe mɔfiame si wole mɔ kpɔm be adze egɔme le February me","He said that is, this process is the direction of the chief ministers and the presidential advisory board which is expected to start in February","The process, he said, is a directive of the cabinet and the presidential council which is expected to begin in February",run_1
Agbagbadzedze be woaɖe asrãdɔ ɖa la le edzi yim le Lãmesẽnyawo Gbɔkpɔha ƒe tatɔ me,The efforts to eradicate malaria are underway headed by the Minister of Health,Efforts to eradicate malaria are taking place at the head of the Ministry of Health,run_1
"Wozãa numiemie siawo elabena exɔa ɣeyiɣi didi hafi buna keŋkeŋ le anyigba aɖe dzi, ne wobuna kura gɔ̃ hã.","They use these plants because they take a long time to completely disappear from a piece of land, if they do at all.","These plants are used because it takes a long time to completely disappear from a landscape, if at all.",run_1
"Le eƒe lɛta si wotso afia nɛ me la, ŋutsu sia ƒe afɔɖeɖea tsi tre ɖe Ekiti Ðeviwo ƒe Habɔbɔ ƒe se si wowɔ le ƒe 2012 ƒe Se 32 ƒe akpa 2 lia me ŋu.","In his sentenced letter, the action of this man is against the Ekiti Children's Foundation law which was made in 2012 Act 32 section 2.","In his sentencing letter, the man’s action contravened the Ekiti Children’s Association Act enacted in Section 32 of Act 2012 .",run_1
Ame aɖewo tiae be yewoaʋu ayi teƒe bubuwo le susu siwo tae.,Some individuals choose not to migrate to other areas due to personal reasons.,Some people choose to move for reasons.,run_1
Asrãdɔlékui sia ate ŋu akaka ɖe amegbetɔwo me to nudzodzoe siwo ŋu dɔlélea le ƒe ɖuɖu me.,The malaria parasite can be spread to humans through bites of infected mosquitoes.,This malaria virus can spread to humans through the bite of infected mosquitoes.,run_1
Vevesese sia ate ŋu axɔ miniti alo gaƒoƒo ʋɛ aɖewo hafi wòaɖe eye woate ŋu azã atike aɖewo atsɔ aɖe vevesese sia dzi akpɔtɔ hena ɣeyiɣi aɖe.,This pain may take a few minutes or hours to resolve and some medications can be used to relieve this pain for a while.,This pain may take a few minutes or hours to go away and some medications can be used to temporarily relieve this pain.,run_1
Ajumako dukɔmeviwo ƒoe ɖe enu be woawɔ dɔ aduadu kple nutoa me dziɖuɖua be woatsɔ atsi aɖitsi ƒe kaka nu.,The people of Ajumako have urged to work together with the local government in order to combat the spread of measles.,He urged the people of Ajumako to work in partnership with the local government to combat the spread of measles.,run_1
Ehiã be sukudodokpɔkpɔwo nanɔ dzadzraɖoɖi bliboe be woate ŋu asrɔ̃ nu tso sukudɔwɔƒewo ŋu.,School labs need to be fully equipped to handle Chemistry lessons.,Academic examinations need to be fully equipped in order to learn about academic institutions.,run_1
Dziɖuɖumegãwo ƒe hamemetsiwo nye dukɔa ƒe nuto vovovowo.,Members of parliament represent different regions of the country.,The cabinet members are from different regions of the country.,run_1
"Nya siawo tsɔa agbemenusɔsrɔ̃ kple nunya veviwo ɖe asi. Ne èhe to na wò gɔme la, èƒoa fu ɖe wò dɔgbo me. Nenema ke nunɔla la nɔa anyi ɖe adzɔge be yeƒe du namu, anye eƒe akpa aɖe.","These sayings carry important life lessons and wisdom. If you punish your bottom, you flatulate in your stomach. Similarly, the priest sits aloof for his town to collapse, he will be part of it.","These words carry valuable life lessons and wisdom. When you punish your bottom, you fuck up in your stomach. Similarly, the priest sits aside for his city to fall, to be part of it.",run_1
"Ke boŋ ɣeaɖewoɣi la, dɔlélea te ŋu ɖea eɖokui fiana vie alo ɖea dzesiwo fiana be eya hã li.","Instead, sometimes the disease can manifest itself slightly or show symptoms to indicate that it is also present.","Instead, sometimes the disease can be mild or show signs of its presence.",run_1
Nuɖaɖavi bubuwo akpe ɖe ŋuwò be woakpɔ nutoa me ta.,Alternative cooking sources help to preserve the environment.,Other cooks will help you to protect the environment.,run_1
Wode kpovitɔ aɖe gaxɔ me le esi wòzã adzɔxelawo ƒe ga le mɔ gbegblẽ nu le ɣleti si va yi me. ta.,A certain officer was imprisoned for misusing taxpayers money last month.,A police officer was jailed for misappropriating taxpayers’ money last month. head.,run_1
"Fifia, ne ame akpa gãtɔ kpɔ dzesi dzĩ sia la, wokpɔa lɔlɔ̃, ŋusẽ kple ɖekawɔwɔ.","Now, when most people see this red symbol, they see love, strength and togetherness.","Now, when most people see this red symbol, they see love, power and harmony.",run_1
"Wo dometɔ aɖewoe nye hadɔwɔlawo ƒe agbanɔamedziwo, gake ne ɖeko wòbia la, dzi dzea eme.",Some raised issues are company obligations but all he's asking for is calmness.,"They include partner responsibilities, but he is satisfied if he just asks.",run_1
Menye teƒe ɖe sia ɖe si le dukɔa me lae sɔ be woatu xɔa o.,Not every place in the country is suitable for construction of the borehole.,Not every location in the country is suitable for construction.,run_1
Dzila aɖewo mexɔa wo viwo be woaƒo asa na alakpanyawo atike vɔ̃ɖiwo o.,Some parents didn't take their children for immunization upon rumours of fake drugs.,Some parents do not take their children to avoid lies drugs.,run_1
Woɖo aɖaŋu na ɖeviwo be woasrɔ̃ nu tso sukudede ŋu.,Children are advised to be positive about education.,Children are advised to learn about education.,run_1
Tɔdziʋua dze anyi le ta la me eye ame geɖe ku.,The ferry capsized in the lake and killed a number of people.,The boat capsized in the lake and many people died.,run_1
Tsi dzadzɛa akpe ɖe mía ŋu míawɔ avu kple dɔléle siwo tsoa tsi me.,The clean water will help in the fight against waterborne diseases.,The clean water will help us fight waterborne diseases.,run_1
"Ne amesiwo le liƒoa dzi dometɔ ɖeka ɖee ɖa gɔ̃ hã la, egatsina ake.","Even when one of those sharing the boundary uproots it, it grows again.","Even if one of the border residents removes it, it grows back.",run_1
Wotsɔa gbemelã saa vɔe eye esia fia Aboakyertɔwo ƒe azãɖuɖu ƒe gɔmedzedze.,The bushbuck is sacrificed and this signifies the start of the Aboakyer festival.,Wild meat is sacrificed and this marks the beginning of the Aboakyer festival.,run_1
"Le nyadzɔdzɔwo me la, nudzɔdzɔ wɔnublanui sia dzɔ le Fianyɔnua ƒe aƒeme. Fianyɔnua ƒe ŋkɔ ŋutɔŋutɔe nye Elizabeth Alexander Mary Windsor.","In the news, this sad incidence occurred at the Queen's house. The Queen''s actual name is Elizabeth Alexander Mary Windsor.","In the news, the tragedy unfolded at the Queen’s residence. The Queen's real name was Elizabeth Alexander Mary Windsor.",run_1
Dukplɔla wɔ takpekpe eye wodzro dedienɔnɔnyawo me le Ghana ƒe dɛwo dzi.,The president held a meeting to discuss security lapses on the Ghanaian borders.,The President held a meeting and discussed security issues on Ghanaian soil.,run_1
Abe alesi aƒetɔ tsitsia gblɔ nya sia kple gbe bɔbɔe ene la: geɖe wu na eɖokui wu eƒe zɔhɛ: eye esi wòzi ɖoɖoe ɣeyiɣi kpui aɖe le ema megbe la: Oliver bɔbɔ nɔ anyi kpoo.,As the old gentleman said this in a low voice: more to himself than to his companion: and as he remained silent for a short time afterwards: Oliver sat quite still.,As the old gentleman said this in a low voice: more to himself than to his companion: and when he was silent for a moment afterwards: Oliver sat still.,run_1
"Nu si wowɔna na vidadaa kple vidzĩa enye be, wonaa gbetike wo be woano ale be vidadaa kple ɖevia nakpɔ lãmesẽ nyui.","What they do for the mother and the baby is that,they give them herbal medicine to drink so that the mother and child will have good health.",The mother and baby are given medicine to drink to keep the mother and baby healthy.,run_1
"Ametsitsiwo, dɔnɔwo, kple ame akpe aɖewo abe ŋkuagbãtɔ Akua Mansa kple Akosua Serwaa si xɔ ƒe 90 ene gblɔ be vovo mele yewo ŋu kura ne wole atike dim o","The elderly, the sick, and some thousands like 90-year-old blind Akua Mansa and Akosua Serwaa say they are very busy when it comes to seeking treatment.","The elderly, the sick, and thousands of people like blind Akua Mansa and 90-year-old Akosua Serwaa say they are very busy when it comes to seeking treatment",run_1
"Ne edze ƒoƒo ɖe edzi la, ate ŋu atso amea ƒe nuɖuɖu kple ami ƒe ƒuƒoƒo gbɔ.","When it starts to build up, it may be caused by the person's diet and fat accumulation.","If it starts to build up, it can be caused by a combination of the person’s diet and fat.",run_1
"Le ƒe 1964 me la, Nkrumah yi Dukɔwo Ƒe Dɔwɔwɔ Ðoɖo Ƒe Adre Na Dukɔwo Ƒe Xɔtudɔ Kple Dɔwɔwɔ Ƒe Dɔwɔwɔ Ƒe Dɔwɔwɔ Ƒe Dɔwɔwɔ Ƒe Dɔwɔwɔ Ƒe Dɔwɔwɔ me, eye wògblɔ be suku vevitɔ si wɔa dɔ le ŋgɔ tsɔ wɔwɔm la gbɔ eye wòbia be woakeke suku bubuwo ɖe edzi.","In 1964, Nkrumah brought forth the Seven Year Development Plan for National Reconstruction and Development, which identified education as a key source of development and called for the expansion of secondary technical schools.","In 1964, Nkrumah went to the launch of the Seven-Year National Action Plan for National Building and Construction, stating that the main front-line school had been reached and calling for the expansion of other schools.",run_1
"Tsãtɔa nyea agbanɔamedzinɔla nenema ke le afisiafi si wotsɔe da ɖe sinimaɖeɖe me - (eɖanye nugbugbɔgbugbɔ, gbɔdɔdɔ, awu ɖeɖe le eƒe awudzraɖoƒe alo nu bubu aɖe si le abe ema ene o.) Ema hã eye wòna wonyae nyuie le sinimawɔƒewo.","The former used to be equally obliging wherever she was placed in filming - (whether kissing, having sex, undressing in her wardrobe or something else like that.) That too and made him well known in the film industry.","The former is equally liable wherever he is cast on film - (be it kissing, having sex, taking clothes out of his wardrobe or something like that.) That too and made him well known in the film industry.",run_1
"Nyateƒee, ga nye nusi ame sia ame hiã le eƒe agbe me be wòate ŋu aɖɔ nuwo ɖo.","Of course, money is something that everyone needs in their life in order to make things right.","Of course, money is something everyone needs in their life to make things right.",run_1
Ame aɖewo hã yɔnɛ be Tanogbe.,Some also call it the Tano language.,Some people also call it Tano language.,run_1
Agbledela geɖewo adze le wo ɖokuiwo si to ɖeɖefia sia dzi.,More agriculturalists will get exposure through this exhibition.,Many farmers will be automatically exposed by this exhibition.,run_1
Nuƒoƒo tẽ ƒe habɔbɔ siwo le sukuwo fia nu sukuviwo tso ƒewuiwo ƒe ɣeyiɣia ŋu.,Straight talk clubs in schools have educated students about the adolescent stage.,Direct speech clubs in schools teach students about the adolescent period.,run_1
"Azɔ hã, ne xewo va le nu gblẽm le agblea ŋu to nukuwo ɖeɖe me la, vɔvɔ̃donu aɖe dada ɖe afima ado vɔvɔ̃ na wo.","Also, when birds take to disturbing the farm by uprooting the crops, putting a scarecrow there will scare them away.","Also, if birds are starting to damage the field by picking crops, placing a scarecrow will scare them away.",run_1
"Zi geɖe la, amedzro siwo va srãa wo kpɔ la kpɔa dzidzɔ ne woyi teƒe yeyewo hena fefe siwo wowɔna le duta. Ele be bɔlƒoha la natu amedzrodzeƒe siwo ame siwo doa vivi ɖe bɔlƒoƒo ŋu anɔ.",Visiting fans usually have fun when they go to new places for away games. The football club should build hotels where the fans can stay.,Visiting guests are often excited to go to new places for away shows. The football team needs to build hotels for fans.,run_1
Amesiwo dze egɔme hã doa alɔ ŋgɔyiyi ƒe ɖoɖo siwo wowɔna le woƒe nutoawo me la ƒã.,The initiators also barely support the development programs in their communities.,The initiators also rarely support development initiatives in their communities.,run_1
Akɔntabubu le vevie ŋutɔ le dɔwɔƒe.,Accountability is so important in a work place.,Accountability is very important in the workplace.,run_1
"Kpovitɔwo ɖe gbeƒã hã be woaxe fetu si nye GHC2,000.00 na amesiame si ateŋu akpeɖe wo ŋu be woanya susu si tututu ta wòwɔe nenema, si na wolée.","Police have also announced a reward of GHC2,000.00 for anyone who can help them find out the exact reason why he did that, that has caused his arrest.","Police have also announced a reward of GHC2,000.00 for anyone who can help them ascertain the exact motive, leading to his arrest.",run_1
Aʋawɔwɔ le anyigba ta gakpɔtɔ le amewo dome le kɔƒenutowo me.,There are still land conflicts among people in the rural areas.,There is still fighting over land in rural areas.,run_1
Dziɖuɖua mena ga be woatu mɔ aɖewo le nuto aɖewo me o.,The government does not allocate funds to construct some roads in some areas.,The government did not provide funds to build some roads in some areas.,run_1
Ele be nutome la naxɔ senyalawo ƒe ƒuƒoƒo aɖe be wòafia mɔ wo le senyawo me.,The district should recruit a legal team to guide them in legal processes.,The district should hire a legal team to guide them through the legal process.,run_1
"Le ŋkeke ʋee siwo va yi me la, elektrikŋusẽ do go kuxi siwo wɔe be amesiwo di be yewoaƒle akaɖiwo mete ŋu kpɔ ɖeka o.",In the past few days electricity has been facing problems that have prevented those who want to buy lights from getting one.,"In the past few days, electricity has faced problems that have prevented prospective buyers of lights from getting one.",run_1
"Enye fefe dodzidzɔname aɖe. Ha siwo wodzina le fefea me la dometɔ aɖewoe nye ""Pempenaa, Nanaa!Kpɔ, kpɔ, kpɔ, kpɔ dada koo..."". Woƒonɛ zi geɖe le ŋdɔ me.","It is an interesting game. Some of the songs sing during the game is in session is ""Pempenaa, Nanaa!See, see, see, see dada koo..."". It is mostly played in the afternoon","It was an interesting game. Songs in the game include ""Pempenaa, Nanaa!Look, look, look, just look at my mother..."". It is often played in the afternoon.",run_1
"Kplɔla siwo tso Nadowli-Kaleo Nutome, Bulisa, Jirapa Dudzikpɔha, kple Talensi Nutome ƒo ƒu lɔ̃ be yewoawɔ dɔ abe ƒuƒoƒo ene.","The leaders from Nadowli-Kaleo District, Bulisa, Jirapa Municipal Assembly, and Talensi District together agreed to work as a team.","Leaders from Nadowli-Kaleo District, Bulisa, Jirapa Municipality, and Talensi District collectively agreed to work as a team.",run_1
Coronavirus dɔvɔ̃a gblẽ nu le dukɔ bliboa ŋu vevie eye dukɔ bliboa awɔ aʋa kple coronavirus dɔvɔ̃a le míaƒe dua me.,The whole country is highly affected by the coronavirus pandemic and there will be a national fight against the coronavirus pandemic in our town.,The entire country has been hit hard by the coronavirus pandemic and the entire nation will fight the coronavirus epidemic in our city.,run_1
"Ŋutsuawo nedzi hadzidzi, Eye nyɔnuwo nenɔ ɣe ɖum.","Let the men do the singing, and the women do the dancing.","Let the men sing, And let the women dance.",run_1
Anyigba ŋuti nyaʋiʋliawo na amewo bu amewo ƒe agbe kple nunɔamesiwo le Agona Swedru,The land disputes resulted in loss of lives and properties in Agona Swedru,The land disputes have resulted in loss of life and property in Agona Swedru,run_1
Nkyinkyim nye nyakpakpa aɖe si le Fantetɔwo ƒe ŋutinyawo me si le abe nuwɔwɔ si ƒe nɔnɔme le abe zigzag ene. Woxɔe se be ekpɔa teƒe kɔkɔewo ta eye be ekpɔa ame ta le gbɔgbɔ me.,"Nkyinkyim is a mythical creature in Fante folklore that takes the form of a twisted, zigzag-shaped creature. It is believed to guard sacred places and is associated with spiritual protection.",Nkyinkyim is a mythical figure in Fante folklore that looks like a zigzag-shaped creature. It is believed to protect holy places and to provide spiritual protection.,run_1
"Vevienyenye aɖewoe nye, ekpena ɖe mía ŋu míenya alesi xexeame le zɔzɔm, ekpena ɖe mía ŋu míeɖoa dze kple dukɔ vovovowo, enaa míekpɔa dzidzɔ kple bubuawo.","some of the importance are, it helps us to know how the world is moving, it helps us to communicate with different peoples, makes us happy and so on.","Some of the importance are, it helps us to know how the world is moving, it helps us to communicate with different countries, it makes us happy and so on.",run_1
Dziɖuɖudɔwɔlawo ƒe Habɔbɔ gblɔ le kpekpe aɖe si wowɔ tsɔ dzro fetu dzi ɖeɖe kpɔtɔ ƒe aɖaŋuɖoɖoa me be yewole te sesĩe.,The Association of Government Workers stated at a meeting held to discuss the salary increment proposal that they firmly stand their ground.,The Government Employees Union said at a meeting to discuss the salary increase proposal that it stands firm.,run_1
Nutomea ƒe ŋgɔnɔla xɔ dzɔla yeye ɖe dɔ me le asi me.,The district leader has employed a new watchman in the market.,The district leader employed a new guard at the market.,run_1
Ele be míana xɔseha siwo le nutoa me nakpɔ gome le sɔhɛwo ƒe gbɔdɔdɔ ŋuti nufiafia me.,We should involve the local faith communities to educate the youth about sex education.,We need to involve local faith communities in youth sexuality education.,run_1
"Azɔ hã, ele tsi ɖevia, dzraa eŋu ɖo eye wònɔa fofoa ƒe ƒometɔwo lalam.","Also, she baths the child, dressed and wait for the family of the father.","She also bathes the child, cleans him, and waits for his father's relatives.",run_1
Woadzro dɔléle sia ƒe afɔkuwo me eye woakpɔ egbɔe.,The dangers of this disease will be assessed and remedies will be provided.,Risk factors for this disease will be discussed and managed.,run_1
Nu gbegblẽ wɔwɔ dometɔ ɖekae nye ale si amewo wɔa nu vlo wɔwɔ le míaƒe hatsotsowo me tɔwo nye be womehea nu gbegblẽ vɛ o.,One of the causes of crime in our communities is poor upbringing.,One of the negative aspects of how people commit crimes in our classes is that they do not cause negative effects.,run_1
Kɔnu sia bia be woatsɔ anyi dzĩ (Akpade) atre ʋɔtru eve siwo le eƒe axawo dzi le Fiɖa si nye Twins Yam Ŋkekenyui dzi.,This rite involves plastering two side doors with red clay (Akpade) on the Friday of the Twins Yam Festival.,This ritual involves sealing the two doors on its sides with red clay (Akpade) on the Friday of the Twins Yam Festival.,run_1
Nublanuinya aɖe dzɔ ɖe nyɔnu aɖe si xɔ ƒe wuiatɔ̃ (15) dzi le Konongo le Ashanti nutoa me.,A sad thing has happened to a lady of the age fifteen (15) in Konongo in the Ashanti region.,A tragedy struck a fifteen (15) year old woman in Konongo in the Ashanti region.,run_1
Ele be woanɔ dɔnɔ siwo le nɔnɔme sesẽ aɖe me la ƒe nɔnɔme nyuitɔ me nanɔ nɔvi siwo le kɔdzi.,Patients in a critical state should be given priority in the hospital.,Patients in a critical condition should be kept in the right position by the brothers in the hospital.,run_1
Katoliko-ha la ana asigɛ nunɔlawo le Ebola dɔvɔ̃a dome.,The catholic church will provide gloves to the priests amidst the Ebola outbreak.,The Catholic Church will give bracelets to priests amid the Ebola outbreak.,run_1
"Ne ƒomea me tɔ bubu yi anyigbaa dzi la, esia ana woanya be ame aɖe va afima xoxo.","When another family member goes to the land, this will communicate to them that someone has already been there.","If another family member visits the property, this will let them know that someone has already been there.",run_1
"Ghanatɔ asitsala si xɔ ƒe 43 si le UK, Enerst Kwaku Kobeah, na wonya eƒe tameɖoɖo le NDC ƒe aflaga ƒe hoʋiʋli ŋu.","Ghanaian business man aged 43 who lives in UK, Enerst Kwaku Kobeah, has made his intentions about contesting for the NDC flagbeareship known.","A 43-year-old UK-based Ghanaian businessman, Enerst Kwaku Kobeah, has made his intentions on the NDC flagship contest known.",run_1
"Wona tsyɔ̃evi alafa ɖeka blaatɔ̃ susɔeawo le nutoa me, eye woawo hã xɔ sukudɔwɔnuwo kple sukunudidiwo.",One hundred fifty orphans have been given scholarships in the district and they also received scholastic materials and school requirements.,The remaining one hundred and fifty orphans in the county were given school supplies and supplies.,run_1
Woaɖo ŋku ame siwo le ŋutinya me la dzi le woƒe  akpa si wowɔ na dukɔa ta.,The historicals will be remembered for their contributions towards the country.,People in history will be remembered for their contributions to the country.,run_1
Ðewohĩ ƒe sia ƒe azãɖuɣi madzɔ dzi na ame abe alesi wònɔna ɖaa ene o elabena wode se ɖe dutoƒo kpekpewo nu,This year's festive season may not be as exciting as usual since public gatherings have been banned,This year’s festive season may not be as exciting as usual as public gatherings are prohibited,run_1
"De ŋugble le nu nyui siwo dzɔ le wò agbe me ŋu, eye nàkpɔ dzidzɔ.","Think a lot about the good things that have happened in your life, and be happy.","Reflect on the positive things in your life, and be happy.",run_1
Ŋutsuwo kple nyɔnuwo kple hadomeŋgɔyiyi ƒe dziɖuɖumegã tsãtɔ bu si na be hadomeɖoɖoa do kpo nu.,The former minister of gender and social development disappeared which made the partnership fail.,The former minister of gender and social development disappeared leading to the failure of the partnership.,run_1
"Ame sia ame, ame tsitsi alo ɖevi ate ŋu aɖu abɔbɔwo.","Snails can be eaten by anyone, adult or child.","Anyone, adult or child, can eat bananas.",run_1
"Kpovitɔwo ɖe gbeƒãe le radiodɔwɔƒewo be amewo nade dzesi ame kukua, esi wole numekuku wɔm be yewoakpɔ nyi siwo wofi siwo dziɖuɖua na la.","The police announced on radio stations for people to identify the body, as they carry out investigations to recover the stolen cattle provided by the government.","Police issued a radio broadcast asking people to identify the body, as they investigated to recover the stolen government-issued cattle.",run_1
Wo dometɔ ɖeka ate ŋu awɔ nu vevii eye wòakpɔtɔ anye ame bubuwo tɔ.,One can be disabled and still live a normal life like others.,One of them can hurt and still belong to others.,run_1
Wodzroa dɔwɔla nyui aɖe le ale si wòtea ŋu wɔa dɔe ta.,A good worker is evaluated on the basis of his or her performance.,A good employee is sought after because of his ability to work.,run_1
"Twigbe gbãtɔ si woŋlɔe nye Akuapem Twi, eye eyae nye gbe gbãtɔ si me woŋlɔ Ŋɔŋlɔ Kɔkɔeawo le Twi me.","The first written language of Twi was Akuapem Twi, and it was the first language in which the Holy Scriptures were written in Twi.","The first written Twi was Akuapem Twi, and it was the first language in which the Holy Scriptures were written in Twi.",run_1
Ame etɔ̃ bu woƒe luʋɔ le afɔku gã aɖe si dzɔ le Sunyani Techiman mɔ dzi me.,Three people have lost their souls in a fatal accident which occurred at the Sunyani Techiman road.,Three people lost their lives in a major accident on Sunyani Techiman road.,run_1
Ele be nutome gã dziɖuɖumegãwo naɖe asi le woƒe masɔmasɔwo ŋu eye woawɔ dɔ le mɔawo dzi.,The district officials should put their differences aside and work on the roads.,The provincial authorities should drop their differences and work on the roads.,run_1
"Nye nyinɔwo ƒe akpa gãtɔ dzea dɔ, Woléa ŋku ɖe woƒe lãmesẽ kple woƒe lãmesẽ ŋu.","Most of my cows are diseased, posing a challenge for their proper care and well-being.","Most of my cows get sick, They check their health and fitness.",run_1
Fififi ƒe seselelãme nɔa esi ale gbegbe be eɖua nu ɖe ​​eme be yeawu fififi la ŋutɔ nu.,He gets a feeling of theft so great that he eats into it to complete the theft itself.,He has such a sense of stealing that he eats into it to finish the theft itself.,run_1
"Tsã la, dziɖuɖua ɖo aʋawɔnu gbogbo aɖewo be woaɖe Polio ɖa le Ghana.",Previously the government organized mass immunization to eliminate Polio from Ghana.,"In the past, the government has deployed a number of campaigns to eradicate Polio in Ghana.",run_1
Viɖe kawoe do tso dekɔnu sia me?,What were the benefits of this culture?,What are the benefits of this culture?,run_1
