text,ref,Unnamed: 2,Unnamed: 3,translated,similarity_score
Ɛsɛ sɛ woyɛ yei berɛ a woremma no ntwetwe w'adwene mfiri nneɛma a ɛho hia pa ara woresusu ho no so.,You need to do this while not letting it distract you from the more important things you are thinking about.,,,"{""result"":""You should do this without allowing it to distract you from the more important things you are thinking about.""}",0.42333984375
"Obi wu patuwuo a, Akanfoɔ gye di sɛ wato ne kɔn awu nti wɔyɛ no ayi pa.","When someone dies unprepared, Akans believe that he has locked his neck dead so they give him a good funeral.",,,"{""result"":""The Akan people believe that when someone dies suddenly, they have a good funeral because they believe that he has lost his neck.""}",0.75146484375
Nsɛnkyerɛnneɛ bɛn na ɛbɛda adi ama obi ahunu sɛ ɔwɔ ayamtim?,What are the symptoms of constipation?,,,"{""result"":""What would be the sign of a person's generosity?""}",0.10467529296875
"Deɛ ɛteɛ ne sɛ, prɛkɛsɛ yɛ aduaba bi a ɛtu hua yie, na sɛ obi de reyɛ aduane na wonam akyiri koraa a wotumi te.","The fact is that the Aidan fruit is one that has a strong scent; therefore, the aroma from food being prepared with it can be sensed from quite a distance away.",,,"{""result"":""The truth is that the porcupine is a very fragrant fruit, and its aroma can be heard from a distance when it is being prepared.""}",0.429443359375
"Ɛsiane yei nti, sɛ wowe karɔto a, ɛmma ɛkɔm nne wo ntɛm.","For this reason, eating carrots prevents you from feeling hungry quickly.",,,"{""result"":""That's why eating carrots doesn't make you hungry sooner.""}",0.60205078125
"Animdefoɔ kyerɛ sɛ, ahoɔdennuro bi a wɔfrɛ no Omega 3 fati ased wɔ salmɔn mu a ɛboa apemfoɔ nipadua pa ara.",Experts says that salmon contains Omega 3 fatty acid which is very helpful for the body of pregnant women..,,,"{""result"":""Salmon is a rich source of omega-3 fatty acids, which are said to be beneficial for the health of thousands of people.""}",0.47021484375
Owura Sarpong a wↄde saa kwaadu yi abↄ no no gyee apoobↄ nsɛm a wↄaka afa ne ho sɛ ↄyɛ no nyinaa too mu.,Mr Sarpong who was found guilty accepted all the fraud cases on him.,,,"{""result"":""Mr. Sarpong, who was charged with this crime, admitted all the allegations of corruption against him.""}",0.49658203125
"Wɔsan kyerɛ sɛ, aduaneduro bi a wɔfrɛ no folate nso ahyɛ no ma, na saa aduaneduro yi boa ɔpemfoɔ no ne abɔfra a ɔhyɛ yafunu mu no nyinaa.","It is also said to be rich in folate, which helps both the pregnant woman and the unborn child.",,,"{""result"":""The first is the use of the word \""female\"" in the Hebrew Bible.""}",0.11962890625
"Ansa na Asanteman rebɛkɔ ɔko yi no, Ɔkɔmfo Anɔkye hwɛɛ pɛtɛtakra mu.","Before the Asanteman went to this battle, the Wizard of the Morning looked into the peat.",,,"{""result"":""Before the Asanteman went to this battle, the Sorcerer Dawn looked straight ahead.""}",0.495361328125
"Mpaneɛ no bi bɛtumi ayɛ deɛ ɛbɛbɔ wo ho ban afiri papuu, ntoburo, atiridii ne nyarewa afoforɔ ho.","Some of the vaccinations can be used to protect you from flu, measles, malaria and other diseases.",,,"{""result"":""Some of the symptoms may be to protect you from diarrhea, vomiting, malaria and other diseases.""}",0.48291015625
"Sԑ wɔpɔre nnuaba ho a, wɔtwe ԑmu nnepa no ne deԑ ԑboa nipadua no firi mu.","When fruit is peeled, the nutrients and nutrients are extracted.",,,"{""result"":""And the children of Israel were ashamed, and they were afraid, and said,""}",0.1060791015625
"Ɛte saa deɛ a ɛnneɛ na yɛrebisa sɛ, ɛdeɛn na ɔbaa bi taa yɛ a ɛkɔfa wei ba?","if it is so then we are asking that, what has been the cause of this disease.?",,,"{""result"":""What is the common practice of women in this regard?""}",0.07318115234375
Kwan Ahodoɔ a Obi bɛtumi Afa So Asɔ Dwonsɔtoa a Ɛkyi Nsuo no Ahonhono Ano.,Different Ways One Can Control Urinary Incontinence.,,,"{""result"":""The most common causes of water resistant diarrhea are:""}",0.24462890625
"Agorɔ yi mu no, agofomma no nyinaa kotokoto hɔ, twa konka a wɔn mu biara kuta ɛboɔ kumaa bi wɔ ne nsam.","In this game, the players all bend to form a circle whiles holding a small stone in their hand",,,"{""result"":""In this game, all the toys bend over, form a circle, each holding a small stone in his hand.""}",0.626953125
"Mmaranimfoɔ mmienu a ɔde wɔn asi Effah Dartey a ɔwɔ n’ahomegyeɛ mu a wagyina China foɔ no anan mu adi ama wɔn bɛyɛ mfeɛ nnum nie no ne, Miracle Attachey ne Hope Agboado.","The two lawyers he has appointed to replace the retired Effah Dartey who has represented the Chinese adviser for about five years are, Miracle Attachey and Hope Agboado.",,,"{""result"":""Two of the lawyers he has appointed to represent the retired Effah Dartey in China for nearly five years are Miracle Attachey and Hope Agboado.""}",0.75341796875
"Ɛwo a, na afei wɔkeka abom ama ɛmu ayɛ duru na wɔde atware wɔn asenem.","If it dries, which is then they bring it together to make it heavy and rap around their waist.",,,"{""result"":""And the king of Babylon said unto the king, Behold, I have come to thee, and I have seen thy face.""}",0.0885009765625
"Sε wei toa so wᴐ nnawᴐtwe bi mu a, εtumi ha adwene no dwumadie.","If this continues for a week, it can affect the brain functions.",,,"{""result"":""If this persists for a few weeks, it can affect brain function.""}",0.736328125
Nnnipa bebree bu pɛɛ sɛ ɛyɛ aduaba a ɛsom bo pa ara ɛsiane sɛ ahoɔden bebree ahyɛ no ma.,Many people consider it to be a very valuable fruit because it is full of energy.,,,"{""result"":""And the people of Israel were very angry with the king, and said,""}",0.08624267578125
Ɔkwan foforɔ a obi bɛtumi afa so anya yadeɛ yi bi ne sɛ ɔde biribi a ano yɛ nam a atwa obi a ɔwɔ saa yadeɛ yi mu bi pɛn adi dwuma ama no atwa ɔno nso.,Another way a person can get the disease is by using a sharp object that has already cut someone with the disease of which he or she is also cut with it.,,,"{""result"":""Another way to get the disease is to use a poisonous substance that has been used to infect a person with the disease.""}",0.55517578125
"Dwene nneɛma papa a asi wɔ w'abrabɔ mu no ho pii, na ma w'ani ngye.","Think a lot about the good things that have happened in your life, and be happy.",,,"{""result"":""Think about the good things that have happened in your life, and be grateful.""}",0.4619140625
Mmom mmɔfra a ɛdi akyire no awoɔ mu na sɔretia no bɛba.Wosusu sɛ deɛn ntira?,but the birth of the other children will be affected. While do you think so?,,,"{""result"":""But the last of the children will be born and will be persecuted. What do you think the end will be?""}",0.35888671875
"Sԑ wᴐde paneԑ ne nneԑma a wᴐde yԑ no yԑ obiara deԑ anaa sԑ wᴐde yԑ obi ho adwuma na wᴐsane de di onipa foforᴐ ho dwuma na sԑ ԑyԑ adeԑ a wᴐampepa anaa wᴐansiesie no yie a, ԑde ᴐmanfoᴐ to asane mu.","If panes and products are used for anyone else or if they are used for someone else and if they are not cleaned or cleaned properly, they put the public in danger.",,,"{""result"":""If the goods and services used for the purpose of the service are used for another person and if the goods or services are not properly cleaned or repaired, the person is liable for the damage.""}",0.486083984375
Nnuaba a wɔapɔre ne ho agu de ayԑ nnuane foforɔ (nh. Esam paanoo),Peeled fruits for other foods (e.g. bread),,,"{""result"":""Fruit that has been peeled off to make other foods (e.g. bread)""}",0.65966796875
"Ahemfo nan a wɔde wɔn nkwa twaa so no ne, Ɛdwesohene Nana Adu Kupe, Adwumakaase-Kɛse hene Nana Asɛnso Kofo, Mampɔnhene Nana Boahen Anantuo ne Nana Tweneboa Kodua.","The four kings who lost their lives were, the King of the Highlands, Nana Adu Kupe, the King of the Great Works, Nana Asenso Kofo, the King of the Kings, Nana Boahen Anantuo and the King of Tweneboa Kodua.",,,"{""result"":""And the king of the four kings that were slain was the chief of the princes, Adu Kupe, the chief king of a great company, Anso Sowan, the king's chief, Boahen Anantuo, and Twenebolu Kodua.""}",0.75341796875
"Angel TVfoɔ ammɔ sukuu yi din nanso wɔkyerɛ mu a, asuafoɔ no mu binom tɔɔ baha berɛ a wɔkaa akyiri simma aduasa a wamma wɔanwura ɛdan no mu ankɔtwerɛ wɔn nsɔhwɛ no.","Although the Angel TV station did not mention the school's name in the news but, some students fainted when they were thirty minutes late and were denied access to the exams hall.",,,"{""result"":""Angel TV did not name the school but explained that some students got angry when they were late for 30 minutes and were not allowed to enter the room to write their exams.""}",0.72900390625
"Ɛgye yɛn berɛ, yɛhwere akwannya pii ɛnam yadeɛ bi nti na esiane nso sɛe sika.","We loose time and a lot of opportunities due to sickness, and we lose a lot of money as well.",,,"{""result"":""We lose time, we lose many opportunities due to illness and we also lose money.""}",0.60400390625
Ɔkwan a yɛbɛtumi afa so asi akomayadeɛ ano.,Ways to prevent heart disease.,,,"{""result"":""How to prevent heart attacks.""}",0.463134765625
Ↄkyerɛɛ sɛ ɛwɔ sɛ aban ani ku wɔn a wɔma yɛn saa nneɛma yi akuo no ho na ɔde sika hyɛ mu na ɔde nhyɛ to nneɛma bi te sɛ wei a yɛkra firi aburokyire no so.,"He explained that, restriction of importation of some of these products, side-by-side with increased local production, is a realistic proposition that we need to begin to consider",,,"{""result"":""He said that the government should take care of those who provide these groups and invest in them and impose such things as this that we get from the brothel.""}",0.292724609375
Poleeno a ↄtwa sini wↄ Kumase na wagye din no de too dwa nnora Yawoada sɛ Baba Spirit a ↄyi nsɛnkwaa ma nnipa sere nya ahomeka no agyae ne nkwa mu.,"Poleeno, who is a popular actor in Kumasi announced it on yesterday which is Thursday that Baba Spirit the comedian who was sick is dead.",,,"{""result"":""The filmmaker Poleeno, who is famous in Kumase, announced on Thursday that Baba Spirit, who used to make jokes and make people smile, has passed away.""}",0.8046875
Wɔtumi gya wɔn tirinwi gu so kuhaa a wɔnni no ni.,They don't care leaving their hair bushy and messy without trimming or washing it.,,,"{""result"":""They let their hair grow long, but it is not a sign of honor to them.""}",0.421875
"Mpanimfoɔ se, ""Aboa biara didi kɔ baabi a n'asom bɛdwo no.""Saa ara nso na nnomaa a wɔn ntakra korɔ na wɔtu bɔ mu.","The elders says, ""every animal eat towards where it would have comfort."" As well as birds with the same feathers fly together",,,"{""result"":""And the elders said, Every beast eateth where it is desired; and the birds that fly with one wing.""}",0.66552734375
"Obiara ani ku n'apɔmuden ho yie, ne saa nti nkyerɛkyerɛ ahodoɔ pii na nnipa binom da no adi fa apɔmuden ho.","Everyone is very concerned about their health, and therefore there are many different teachings about health.",,,"{""result"":""Every man is very concerned about his health, and therefore some people have various doctrines about health.""}",0.67529296875
"Afei nso, wɔsan kyerɛ sɛ, wɔn a wɔdi nanso wɔntaa nni no daa no nso bɛtumi anya ahobammɔ kakra afiri ketewa bi a wɔdi no mu.","Furthermore, it is also suggested that those who eat it rarely but regularly may also have some protection from a small amount.",,,"{""result"":""They also suggest that those who consume it but rarely regularly may also find a small amount of protection in the trap.""}",0.60888671875
"Megye di sɛ, kakra a yɛabobɔ so yi ara ama woahunu sɛ, ɛnyɛ papa sɛ yɛbɛnya adwene sɛ akuafoɔ di hia, wɔn ho nte, anaasɛ kuayɔ yɛ adwuma a animuonyam biara nni mu.","I believe that the foregoing has shown you that it is wrong to think that farmers are poor, unclean, or that farming is a dishonorable occupation.",,,"{""result"":""And I hope that the things which we have said to you have made it clear that it is not good to think of the farmer as poor, unclean, or a work of no honor.""}",0.6328125
Ɔhyɛɛ ne sinitwa ase wɔ afe 2004 mu.,He started his filming career in 2004.,,,"{""result"":""She made her film debut in 2004.""}",0.466064453125
vi.Obi ahyɛda agyae ne ho ato nsuo mu awu.,vi. Someone drowning himself to death.,,,"{""result"":""vi.A man has accidentally jumped into the water and died.""}",0.455810546875
"Bio, nipa no ani so taa kyin no kakra, na ne honam nso taa yɛ ne mmerɛ.","Furthermore, the person's eyesight is sometimes slightly blurred, and his body is often weak.",,,"{""result"":""And the eyes of the man shall be turned a little, and his flesh shall be made weak.""}",0.2939453125
"Ꜫnam sε na wɔsusua nti, awofoɔ nketewa yi sii wɔn adwene pi de wɔn ba Oprah kɔtenaa ne Nana Hattie Mae Lee nkyεn mfeε nsia.","Because they were young, these young parents decided to place their daughter Oprah with her Grandmother Hattie Mae Lee for six years.",,,"{""result"":""Because of their young age, the young parents decided to send their daughter Oprah to live with her grandmother Hattie Mae Lee for six years.""}",0.6533203125
"Εba no saa a, εha nnipa no dwumadie ahodoᴐ, εfiri sε n’adwene da so ara wᴐ asεm dada no so.","When this happens, it affects the activities of the person, because his mind is still on the old story.",,,"{""result"":""The result is that people are distracted from their daily activities, because their minds are still on the old things.""}",0.3828125
"Sɛ yɛhwɛ ɔman yi ho nnwom bi te sɛ “Dwene Ↄman yi ho, Ghana Akuafoɔ, Osee Yiee Ghana, ne Aniha mu nni biribi sɛ ohia” a, nhwehwɛmu kyerɛ sɛ mmabunu dwontokuo a ɛwɔ Bomaa a Yaw Owusu Badu a wanya ne baabi korɔ na na ɔda ano no na wɔsaee saa nnwom yi toeɛ.","Looking at some of the country’s songs like “Think Ↄthis country, Ghanaian Farmers, Osee Yiee Ghana, and Aniha me have nothing but poverty”, research shows that the youth choir in Bomaa a Yaw Owusu Badu who has found his place and and at the mouth of the grave these songs were sung.",,,"{""result"":""If we look at some songs about this country like Dwene man, Ghana Farmers, Osee Yiee Ghana, and Aniha in there is nothing but poverty, research shows that the youth movement in Bomaa where he was the leader and leader of the group, danced to these songs.""}",0.74853515625
"Yɛde amanyɔsɛm to nkyɛn a, ɛsɛ sɛ yɛkae sɛ, ɛyɛ Ghanani biara asɛdeɛ sɛ ɔde nokorɛdie ne ɔmampɛ honhom bɛpere ɔman no nkɔsoɔ.","Absolutely! Regardless of political affiliations, every Ghanaian should prioritize the development and progress of the country.",,,"{""result"":""Beyond politics, we must remember that it is the duty of every Ghanaian to work for the development of the country with a sincere and patriotic spirit.""}",0.64013671875
Mogyaborosoɔ a ɛdi kan ne deɛ ɛtɔ so mmienu.,Primary and secondary hypertension.,,,"{""result"":""The first and second plagues.""}",0.1253662109375
"Afe 1929 mu no, ɔkɔɔ Akyimɔta Kɔlegyi kɔtoaa n'adesua no so wɔ hɔ na ɛwɔ hɔ na wɔmaa no akwannya sɛ ɔbɛtumi akɔsua adeɛ wɔ Peter's Kɔlegyi a ɛwɔ Oxford wɔ berɛ a ɔntua adesua ho ka biara.","In 1929, he went to Achimota Secondary School  to continue his studies there and was offered a tuition-free scholarship to Peter's College, Oxford.",,,"{""result"":""In 1929 he enrolled at Achimota College, where he was awarded a scholarship to study at Peter's College, Oxford, on a free scholarships.""}",0.8056640625
"Saa nhwehwɛmu yi bɛdaa adi sɛ, wɔn a wɔtumi gye berɛ bɛyɛ sɛ simma du rekɔ soro ne afoforɔ kasa no boa ma wɔn adwene dwumadie no kɔ so.","This research proved that, people who spend 10 minutes and above talking to others are likely to increase the functions of their brains.",,,"{""result"":""The study found that those who were able to spend up to ten minutes in a conversation with others had a higher rate of cognitive functioning.""}",0.7705078125
Dodoɔ no ara susu sɛ anigyeɛ nni ɔman yi mu.,Most think there is no happiness in this country.,,,"{""result"":""Many people think that happiness is not in this country.""}",0.599609375
"Tete no, na aduane baako a yɛn nananom taa di pa ara ne mmire.","In ancient times, one of the most common foods our ancestors ate was millet.",,,"{""result"":""The first thing that we learned about the Bible was that the Bible says that the firstborn \""will be a father to all his offspring\"".""}",0.130126953125
"Ne saa nti wompɛ sɛ yadeɛ bɛgye w'anigyeɛ afiri wo nsɛm a, ma w'apɔmuden ho nhia wo.","For this reason, if you don't want to lose your happiness to sickness, then better be concerned about your health.",,,"{""result"":""And the people of Israel were very angry with the king, and they said, \""We have no power to do this.""}",-0.037567138671875
"Nnipa binom wᴐ hᴐ a ne honam no mpԑ sԑ wᴐde saa amaman a wᴐde sᴐ aninntᴐnnwi ntoasoᴐ no ka no, ԑsiane nnuro binom te sԑ formaldehyde a wᴐde yԑ no nti.",Most people are allergic to the glue used for holding artificial eyelashes due to the presence of formaldehyde in them.,,,"{""result"":""Some people have an allergic reaction to these natural remedies for high levels of hair loss, due to the use of certain medications such as formaldehyde.""}",0.5400390625
"Yei nti, ɛka aman ahodoɔ a asasewosoɔ taa sisi wɔ so pa ara no ho.","For this reason, it is one of the most earthquake-prone countries.",,,"{""result"":""The country is also one of the most seismically active.""}",0.5654296875
"Nhwehwԑmu kyerԑ sԑ mmerԑ bi a atwan wᴐ afe 2015 mu no, na anԑԑsefoᴐ a wᴐgye awoᴐ de wᴐn mobaa foonu mu nkanea anaa tᴐᴐkye na ԑgye awoᴐ wᴐ Kaneshie Nkran.","research has shown that in the year 2015, midwives were using their mobile phones torch light to assist in the delivery of new child at Kaneshie in Accra.",,,"{""result"":""Research shows that in 2015, a number of women were reported to have delivered babies with cell phone lights or a candle in their hands during a pregnancy in Kaneshie, Accra.""}",0.80126953125
"Wɔde nkanea a ɛnya n’ahoɔden firi owia mu, afidie a ɛboa ma nkanea yɛ adwuma berɛ a wɔadum nkanea, nsuo ne nneɛma pii asisie ɛdan yi mu yie sɛdeɛ ɛbɛyɛ a ɛbɛboa ama atɛmmuo papa akɔ so.","The building is well equipped with solar lights, off-the-shelf appliances, water and many other facilities to promote good judgment.",,,"{""result"":""The building is equipped with solar powered lights, a light switch, water and other facilities to help ensure a good court.""}",0.5673828125
"Yԑwᴐ deԑ ԑtᴐ anan no ankasa ho, yԑwᴐ deԑ ԑtᴐ yafunu no nsԑmu mune deԑ ԑtᴐ nsono no mu.","We have the fourth itself, we have the stomach mune and the stomach.",,,"{""result"":""We are to the fourth part of the body, we are to our belly, we to our stomach, we have to our gums.""}",0.5693359375
"Afei, ɔbaapanin bi a ɔfiri ɔbarima no abusua mu gye abɔfra no to ne serɛ so de ntomaa fitaa (funumatoma) kyekyere abɔfra no ho.  Ɛha na abɔfra no sewaa anaa ne papa nuabaa de edin a papa no pɛ sɛ ɔde to ne ba no bɛto dwa.","also, an old woman from the family of the father recived the child and cover the child with white cloth and the aunty of the child will mention the name that the father wants to give it to the child.",,,"{""result"":""The firstborn of the family of the man then takes the child and places a white ribbon (funumatoma) on his forehead, where the child's uncle or aunt announces the name the father wants to give to the child.""}",0.74267578125
"Ɛbɛyɛ yie a, ka nnwuma a woreyɛ no ho nsɛm kyerɛ obi a ɔbɛn wo, na srɛ no sɛ ɔnhwɛ mma wo sɛ deɛ ɛsɛ sɛ woyɛ ara na woreyɛ no anaa?","If possible, tell someone close to you about the activities you are doing, and ask them to make sure that you are doing what you should be doing.",,,"{""result"":""Why not tell someone close to you about your chores and ask him to make sure you're doing what you should be doing?""}",0.30322265625
"Saa mansini yi mu no, nnipa (47.0%) na wɔdi ohia buruburoo.","in this district, 47.0% of the total population live in extreme poverty.",,,"{""result"":""In this region, the population (47.0%) lives below the poverty line.""}",0.55712890625
"Di nnuane pa; Sɛdeɛ nipadua no hia nnuane a ahoɔdennuro wɔ mu ansa na atumi ayɛ adwuma yie no, saa ara na adwene no nso hia nnuane a ahoɔden wɔ mu.","Eat good food; Just as the body needs nutritious foods to function properly, so the mind needs nutritious foods.",,,"{""result"":""Eat wholesome food. Just as the body needs nutrients for its proper functioning, so the mind needs healthy food.""}",0.65966796875
"Ɛno nti, Nkrumah firi akwantuom baa Abibirem no, ɔkɔbɔɔ ne ho adwaa wɔ Guinea a wantumi amma Ghana bio kɔpem sɛ kokoram kum no wɔ Bucharest wɔ 1972 mu.","As a result, when Nkrumah returned from his trip to Africa, he settled in Guinea and was unable to return to Ghana until he died of cancer in Bucharest.",,,"{""result"":""As a result, Nkrumah retired from his travels to Africa and became a recluse in Guinea, never to return to Ghana again until his death from cancer in Bucharest in 1972.""}",0.86572265625
"Nsonsonoeɛ a ɛda abusua din ne edin ahodoɔ a aka no nyinaa mu ne sɛ, abusua din nko ara ne edin a wɔhyɛda de ma abɔfra bi.","The difference between a family name and all the other names is that, family name is the only name specifically given to a child.",,,"{""result"":""The difference between a family name and all other names is that the family name is the only name that is given to a child.""}",0.69873046875
"Yei nti, wɔrebɔ mmarahyɛbadwafoɔ yi aba so sɛ wɔatumi de akokoɔduro ayɛ biribi a ɛte saa.",The public applauded the Parliamentarians for their courage and boldness in taking necessary steps to address the financial challenges facing the country.,,,"{""result"":""Therefore, the members of this parliament are being urged to take such a bold step.""}",0.54345703125
"Deɛ adesua yi aboa yɛn ama yɛabɛhunu nyinaa ne sɛ, awia nna nyɛ berɛ sɛeɛ anaa biribi a ɛnyɛ sɛdeɛ nnipa binom susu no.",All that this study has helped us to notice is that daytime sleep is not a waste of time or something that some people think it is.,,,"{""result"":""And the children of Israel were very proud, and they were very angry with the king.""}",0.11810302734375
"Saa mmoawa yi tumi ba mmaa ne mmarima nyinaa mu, na ԑtumi de nyarewa binom te sԑ ᴐbaa agyapadeԑ ano kokoram, ᴐbaa agyapadeԑ no mu ankasa kokoram, ᴐbarima barima mu kokoram, agyanan kwan mu kokoram, kᴐkᴐbo ho kokoram ne menem kokoram brԑ nnipa.","These bacteria can occur in both men and women, and can cause certain diseases such as cervical cancer, cervical cancer, penile cancer, rectal cancer, laryngeal cancer and oral cancer.",,,"{""result"":""The bacteria can affect both men and women and can cause certain diseases, such as prostate cancer, ovarian cancer, male prostate cancers, ovaries, testicular cancer, and cervical cancer.""}",0.85791015625
"Yɛka sɛ Resose mogya mu nhwehwɛmu a, na yɛrepɛ akyerɛ sɛn koraa?","When we say rhesus blood test, what do we mean?",,,"{""result"":""What exactly is the meaning of the Resose blood test?""}",0.49462890625
"Ɛnyɛ deɛ yɛabobɔ so yi nko ara na ɛyɛ adwenemuhaw ho nsɛnkyerɛnneɛ, pii ka ho.",What we have discussed are not the only signs of mental illness but there are other ones as well.,,,"{""result"":""The above are not the only symptoms of mental disorders, there are many more.""}",0.62158203125
"Dɔmkuo Kɛseɛ no redwene ho mpo dada sɛ wɔbɛtwe Mmarahyɛbadwam Kasamafo, Alban Bagbin de no akɔpue asɛnnibea kɛseɛ no anim wɔ Dome Kwabenya mmarahyɛbadwani no asɛnnie no ho.","The Grand Jury is already even considering dragging the Speaker of Parliament, Alban Bagbin to appear before the high court over the trial of Dome Kwabenya senator",,,"{""result"":""The Grand National is even considering bringing Parliament Speaker Alban Bagbin before the Supreme Court over the trial of Dome Kwabenya MP.""}",0.75537109375
Ebinom nso tumi te nka sɛ wɔn akoma bɔ ntɛntɛm so.,Others may feel their heart beating faster.,,,"{""result"":""Others may feel that their heart is beating faster than normal.""}",0.7197265625
"Sɛ wɔdua mako na ɛhyɛ aseɛ bere a, ne nyinaa mmere mmom, nanso bere pa mu no deɛ ɛtwa toɔ koraa no nso bere.","Peppers on the same plant ripen at various times; however, in time, even the last pepper on the plant will be ripe.",,,"{""result"":""And the children of Israel were very proud, and they were very angry with the king.""}",0.036102294921875
"Ԑsiane saa nnepa a ԑwᴐ mu no nti, ԑbᴐ adwene no ho ban firi adwene mu nyarewa ho, na ԑsane boa ma mframa pa nso kᴐ adwene no mu.","Due its health benefits, it protects the brain from some mental infections and also help the brain to receive enough oxygen.",,,"{""result"":""Because of these positive effects, it protects the mind from mental illness and also helps to keep the oxygen supply to the brain.""}",0.73681640625
Yɛgu so ara rehwɛ mogya mu nhwehwɛmu ahodoɔ a ɛsɛ sɛ ɔbaa ne ɔbarima bi yɛ ansa na wɔatu awadeɛ ho anammɔn.,We are still on the different blood test in which every boy or girl should perform before planning to get married.,,,"{""result"":""We are still looking at the blood tests that a man and woman should have before they take the marriage step.""}",0.638671875
"Ɛba no saa a, ɛmma akoma no mmɔ ntɛntɛm so nkyɛn sɛdeɛ ɛsɛ sɛ ɛbɔ no, ɛte ahoɔden a akoma no de bɔ mogya no so, na ɛkyikyi nsuo ahodoɔ bi nso a ne nyinaa ka bɔ mu ma akoma no ahoɔden.","In that case, it prevents the heart from beating rapidly under pressure beyond normal, and it makes the heart pump blood under low energy. It also releases some liquid in the body that are good for a healthy heart.",,,"{""result"":""And the children of Israel were ashamed, and they were afraid, and said, \""Why are we so afraid?""}",0.07061767578125
"Ɛgyina hɔ ma sika, ɔdehyeɛ, pɛyɛ ne tumi.","Its stands for money, loyalty, equality and power.",,,"{""result"":""It is a symbol of wealth, dignity, perfection and power.""}",0.46484375
"Ԑnam ahodoᴐ mmienu na ԑkata saa akwan yi ani, a wᴐn din ne Squamous ne Glandular nam.","There are two types of tissue covering the surface of these channels, namely Squamous and Glandular tissue.",,,"{""result"":""These are covered by two types of muscles, called the Squamous and Glandular muscles.""}",0.529296875
"Sɛ yɛhwɛ berɛ a Tuchel baa kuo yi mu wↄ Ↄpɛpↄn, 26, 2021 mu no a ↄne kuo yi akↄ akansie bebree.","Looking at when Tuchel came to the team in January 26, 2021, he has led the team to several league.",,,"{""result"":""Tuchel has made a total of 26 appearances for the club since joining on 26 June 2021.""}",0.72119140625
"Nnipa binom taa de mako noa wɔn nnuane sɛdeɛ ɛbɛyɛ a wɔbɛtumi ate aduane no dɛ nanso afoforɔ deɛ, sɛ mako a ɛwɔ aduane no mu nnɔɔso a, wɔntumi nni.",Some people tend to cook their food with mako so that they can taste the food but others cannot eat it if there is not enough mako in the food.,,,"{""result"":""And the children of Israel were ashamed, and they were afraid, and said, What is this?""}",0.072021484375
"Yei nti, ɛmaa nnipa dodoɔ no ara kɔdii Owura J.B.Danquah amanyɔkuo no akyi 1951 mu no, wɔtoo aba maa Owura J.B.Danquah sɛ ɔnkɔka aborɔfo no mmarahyɛ badwa no ho nnyina Ghana anan mu, Nanso, 1954 ne 1956 mu no, wɔanto amma no bio.","As a result of that, a lot of people surported Mr. J.B. Danquah's political party. In 1951, Mr. J.B.Danquah was elected to the white parliament to represent Ghana. However, in 1954 and 1956, he was not elected again.",,,"{""result"":""As a result, the majority of the population supported the political party of Mr. J.B. Danquah in 1951, Mr. Danquuah was elected to the Legislative Assembly of Ghana as a representative of the white minority, however, in 1954 and 1956 he was not elected again.""}",0.880859375
"Akanfoɔ abrabɔ, wɔn nyamesom ne wɔn amammerɛ ne amanneɛ nyinaa akyi no, adeɛ baako nso a na wɔntoto no ase koraa ne agodie.","In Akan tradition, besides their way of worship, culture, and rituals, they also place great value on their games.",,,"{""result"":""The people of the country, in addition to their religious and cultural values, also had a very important sport.""}",0.35107421875
"Ɛkyerε sε, sεdeε na nhwehwεmu binom a εdii kan baeε susuu sε na nnuaa no tumi de saa mframa yi dodo sie wᴐn mu no, εnyε saa na εteε seesei.","That is, as some earlier studies thought the trees were able to store large amounts of this gas internally, this is not the case now.",,,"{""result"":""It suggests that, although some early studies suggested that plants were able to store too much oxygen, this is not the case.""}",0.6669921875
"Ↄde afotuo ne adesrɛdeɛ too Ghanafoɔ nyinaa anim sɛ, anim anim yi ara, wɔnsesa akɔnnɔ a ɛmu yɛ den a wɔwɔ de ma nneɛma a wɔkra firi aman afoforɔ soɔ no.",He advised and appealed to all Ghanaians to change their strong desire to import goods.,,,"{""result"":""The government of Ghana has been urging all Ghanaians to change their desire to import goods from other countries.""}",0.521484375
"Yei nti, sɛ yɛka ahonidie a, ɛkyerɛ nneyɛɛ binom a yɛyɛ ma yɛn ho ne yɛn atenaeɛ ho te sɛdeɛ yɛde bɛbɔ yɛn ho ban afiri nyarewa bebrebe ho.","For this reason, when we talk about cleanliness, it means certain practices we do for ourselves and our environment such that we protect ourselves from many diseases.",,,"{""result"":""Therefore, when we say cleanliness, we refer to certain actions we take to clean ourselves and our environment, such as to protect ourselves from many diseases.""}",0.75732421875
Wɔtumi hohoro ho we so saa ara anaasɛ wɔtumi nso de yɛ abomu anaa nkwan.,"They can be washed and eaten raw, or they can also be used to prepare food",,,"{""result"":""The first is the use of the word \""spoon\"" in the Hebrew Bible.""}",0.1629638671875
"Wɔwoo sinitwani yi wɔ Ɔsanaa bosome, da a ɛtɔ so 28 wɔ afe 1984 mu. Ɔne ne hokani Prince Odianosen Okojie wɔ mmɔfra nnan.","The film was born on the 28th of October, She and her partner Prince Odianosen Okojie have four children.",,,"{""result"":""She was born on 28 October 1984 in Okojie, Ogun State, South Korea. She has four children with Prince Odianosen Okojje.""}",0.76904296875
