text,ref,Unnamed: 2,Unnamed: 3,translated,similarity_score
Nsɛnkyerɛnneɛ bɛn na ɛbɛda adi ama obi ahunu sɛ ɔwɔ ayamtim?,What are the symptoms of constipation?,,,What signs will show for someone to know that they are pregnant?,0.37109375
"Deɛ ɛteɛ ne sɛ, prɛkɛsɛ yɛ aduaba bi a ɛtu hua yie, na sɛ obi de reyɛ aduane na wonam akyiri koraa a wotumi te.","The fact is that the Aidan fruit is one that has a strong scent; therefore, the aroma from food being prepared with it can be sensed from quite a distance away.",,,"The truth is that prekese is a fruit that has a very strong aroma, and if someone is using it to cook, you can smell it even from far away.",0.5673828125
"Ɛsiane yei nti, sɛ wowe karɔto a, ɛmma ɛkɔm nne wo ntɛm.","For this reason, eating carrots prevents you from feeling hungry quickly.",,,"Because of this, if you eat carrots, you will not get hungry quickly.",0.90576171875
"Animdefoɔ kyerɛ sɛ, ahoɔdennuro bi a wɔfrɛ no Omega 3 fati ased wɔ salmɔn mu a ɛboa apemfoɔ nipadua pa ara.",Experts says that salmon contains Omega 3 fatty acid which is very helpful for the body of pregnant women..,,,"Experts say that a nutrient called Omega 3, which is found in salmon, is very beneficial to the human body.",0.69140625
Owura Sarpong a wↄde saa kwaadu yi abↄ no no gyee apoobↄ nsɛm a wↄaka afa ne ho sɛ ↄyɛ no nyinaa too mu.,Mr Sarpong who was found guilty accepted all the fraud cases on him.,,,"Mr. Sarpong, who was accused of stealing the banana, accepted all the allegations made against him.",0.75
"Wɔsan kyerɛ sɛ, aduaneduro bi a wɔfrɛ no folate nso ahyɛ no ma, na saa aduaneduro yi boa ɔpemfoɔ no ne abɔfra a ɔhyɛ yafunu mu no nyinaa.","It is also said to be rich in folate, which helps both the pregnant woman and the unborn child.",,,"They also indicate that a supplement called folate is packed with it, and this supplement helps both the mother and the baby in the womb.",0.81005859375
"Ansa na Asanteman rebɛkɔ ɔko yi no, Ɔkɔmfo Anɔkye hwɛɛ pɛtɛtakra mu.","Before the Asanteman went to this battle, the Wizard of the Morning looked into the peat.",,,"Before the Asante nation went to war, Okomfo Anokye looked into a mirror.",0.3828125
"Mpaneɛ no bi bɛtumi ayɛ deɛ ɛbɛbɔ wo ho ban afiri papuu, ntoburo, atiridii ne nyarewa afoforɔ ho.","Some of the vaccinations can be used to protect you from flu, measles, malaria and other diseases.",,,"Some of the herbs can protect you from flu, malaria, fever, and other diseases.",0.62841796875
"Sԑ wɔpɔre nnuaba ho a, wɔtwe ԑmu nnepa no ne deԑ ԑboa nipadua no firi mu.","When fruit is peeled, the nutrients and nutrients are extracted.",,,"When you are interested in fruits, you extract the good nutrients and those that are beneficial to the body from them.",0.70458984375
"Ɛte saa deɛ a ɛnneɛ na yɛrebisa sɛ, ɛdeɛn na ɔbaa bi taa yɛ a ɛkɔfa wei ba?","if it is so then we are asking that, what has been the cause of this disease.?",,,"If that is the case, then we are asking, what is it that a woman often does that brings this about?",0.36181640625
Kwan Ahodoɔ a Obi bɛtumi Afa So Asɔ Dwonsɔtoa a Ɛkyi Nsuo no Ahonhono Ano.,Different Ways One Can Control Urinary Incontinence.,,,Ways One Can Use to Stop the Splashing of Water in a Toilet Bowl,0.4560546875
"Agorɔ yi mu no, agofomma no nyinaa kotokoto hɔ, twa konka a wɔn mu biara kuta ɛboɔ kumaa bi wɔ ne nsam.","In this game, the players all bend to form a circle whiles holding a small stone in their hand",,,"In this game, all the players crouch down, forming a circle, with each of them holding a small stone in their hand.",0.91943359375
"Mmaranimfoɔ mmienu a ɔde wɔn asi Effah Dartey a ɔwɔ n’ahomegyeɛ mu a wagyina China foɔ no anan mu adi ama wɔn bɛyɛ mfeɛ nnum nie no ne, Miracle Attachey ne Hope Agboado.","The two lawyers he has appointed to replace the retired Effah Dartey who has represented the Chinese adviser for about five years are, Miracle Attachey and Hope Agboado.",,,"The two lawyers who have been appointed to replace the retired Effah Dartey, who has been representing the Chinese nationals for about five years now, are Miracle Attachey and Hope Agboado.",0.94384765625
"Ɛwo a, na afei wɔkeka abom ama ɛmu ayɛ duru na wɔde atware wɔn asenem.","If it dries, which is then they bring it together to make it heavy and rap around their waist.",,,It is then that they mix them together to make them heavy and use them to cut their stories.,0.46142578125
"Sε wei toa so wᴐ nnawᴐtwe bi mu a, εtumi ha adwene no dwumadie.","If this continues for a week, it can affect the brain functions.",,,"If this continues for a few weeks, it can affect the brain's functioning.",0.9697265625
Nnnipa bebree bu pɛɛ sɛ ɛyɛ aduaba a ɛsom bo pa ara ɛsiane sɛ ahoɔden bebree ahyɛ no ma.,Many people consider it to be a very valuable fruit because it is full of energy.,,,Many people consider it a very valuable fruit because it is packed with a lot of energy.,0.97900390625
Ɔkwan foforɔ a obi bɛtumi afa so anya yadeɛ yi bi ne sɛ ɔde biribi a ano yɛ nam a atwa obi a ɔwɔ saa yadeɛ yi mu bi pɛn adi dwuma ama no atwa ɔno nso.,Another way a person can get the disease is by using a sharp object that has already cut someone with the disease of which he or she is also cut with it.,,,"Another way one can contract this disease is by using a sharp object that has been used by someone who already has the disease, causing them to get cut as well.",0.93603515625
"Dwene nneɛma papa a asi wɔ w'abrabɔ mu no ho pii, na ma w'ani ngye.","Think a lot about the good things that have happened in your life, and be happy.",,,"Think deeply about the good things that have happened in your life, and be happy.",0.9736328125
Mmom mmɔfra a ɛdi akyire no awoɔ mu na sɔretia no bɛba.Wosusu sɛ deɛn ntira?,but the birth of the other children will be affected. While do you think so?,,,The resistance will come from the generation of the younger ones. Why do you think that is?,0.3359375
"Sԑ wᴐde paneԑ ne nneԑma a wᴐde yԑ no yԑ obiara deԑ anaa sԑ wᴐde yԑ obi ho adwuma na wᴐsane de di onipa foforᴐ ho dwuma na sԑ ԑyԑ adeԑ a wᴐampepa anaa wᴐansiesie no yie a, ԑde ᴐmanfoᴐ to asane mu.","If panes and products are used for anyone else or if they are used for someone else and if they are not cleaned or cleaned properly, they put the public in danger.",,,"If you use tools and materials belonging to someone else, or if you are working on someone's behalf and then use the same for another person's work, and it is something that has not been cleaned or repaired properly, it puts people at risk.",0.7001953125
Nnuaba a wɔapɔre ne ho agu de ayԑ nnuane foforɔ (nh. Esam paanoo),Peeled fruits for other foods (e.g. bread),,,"Ingredients that have been processed to make new food (e.g., bread flour)",0.3154296875
"Ahemfo nan a wɔde wɔn nkwa twaa so no ne, Ɛdwesohene Nana Adu Kupe, Adwumakaase-Kɛse hene Nana Asɛnso Kofo, Mampɔnhene Nana Boahen Anantuo ne Nana Tweneboa Kodua.","The four kings who lost their lives were, the King of the Highlands, Nana Adu Kupe, the King of the Great Works, Nana Asenso Kofo, the King of the Kings, Nana Boahen Anantuo and the King of Tweneboa Kodua.",,,"The chiefs who sacrificed their lives are, Ɛdwesohene Nana Adu Kupe, Adwumakaase-Kɛse hene Nana Asɛnso Kofo, Mampɔnhene Nana Boahen Anantuo, and Nana Tweneboa Kodua.",0.71337890625
"Angel TVfoɔ ammɔ sukuu yi din nanso wɔkyerɛ mu a, asuafoɔ no mu binom tɔɔ baha berɛ a wɔkaa akyiri simma aduasa a wamma wɔanwura ɛdan no mu ankɔtwerɛ wɔn nsɔhwɛ no.","Although the Angel TV station did not mention the school's name in the news but, some students fainted when they were thirty minutes late and were denied access to the exams hall.",,,"Angel TV did not mention the name of this school, but when they explained it, some of the students were stranded after being told they could not enter the hall to write their exams because they were thirty minutes late.",0.7099609375
"Ɛgye yɛn berɛ, yɛhwere akwannya pii ɛnam yadeɛ bi nti na esiane nso sɛe sika.","We loose time and a lot of opportunities due to sickness, and we lose a lot of money as well.",,,"It takes our time, we lose many opportunities because of an illness, and it also wastes money.",0.787109375
Ɔkwan a yɛbɛtumi afa so asi akomayadeɛ ano.,Ways to prevent heart disease.,,,The way we can use to stop heart disease.,0.64208984375
Ↄkyerɛɛ sɛ ɛwɔ sɛ aban ani ku wɔn a wɔma yɛn saa nneɛma yi akuo no ho na ɔde sika hyɛ mu na ɔde nhyɛ to nneɛma bi te sɛ wei a yɛkra firi aburokyire no so.,"He explained that, restriction of importation of some of these products, side-by-side with increased local production, is a realistic proposition that we need to begin to consider",,,"He explained that the government needs to pay attention to the groups that provide us with these items, invest money into them, and put regulations on things like the ones we import from abroad.",0.5830078125
Poleeno a ↄtwa sini wↄ Kumase na wagye din no de too dwa nnora Yawoada sɛ Baba Spirit a ↄyi nsɛnkwaa ma nnipa sere nya ahomeka no agyae ne nkwa mu.,"Poleeno, who is a popular actor in Kumasi announced it on yesterday which is Thursday that Baba Spirit the comedian who was sick is dead.",,,"The popular Kumasi-based comedian and actor known as Poleeno, who became famous for his comedy skits that make people laugh and find relief, has passed away yesterday, Thursday, as Baba Spirit.",0.8369140625
Wɔtumi gya wɔn tirinwi gu so kuhaa a wɔnni no ni.,They don't care leaving their hair bushy and messy without trimming or washing it.,,,They can leave their hair on and still not have it.,0.61962890625
"Mpanimfoɔ se, ""Aboa biara didi kɔ baabi a n'asom bɛdwo no.""Saa ara nso na nnomaa a wɔn ntakra korɔ na wɔtu bɔ mu.","The elders says, ""every animal eat towards where it would have comfort."" As well as birds with the same feathers fly together",,,"The elders say, ""Every animal eats and goes to where its heart will be at peace."" Likewise, birds of the same feather flock together.",0.75927734375
"Obiara ani ku n'apɔmuden ho yie, ne saa nti nkyerɛkyerɛ ahodoɔ pii na nnipa binom da no adi fa apɔmuden ho.","Everyone is very concerned about their health, and therefore there are many different teachings about health.",,,"No one is an expert on health, and for that reason, many different teachings are displayed by some people regarding health.",0.85986328125
"Afei nso, wɔsan kyerɛ sɛ, wɔn a wɔdi nanso wɔntaa nni no daa no nso bɛtumi anya ahobammɔ kakra afiri ketewa bi a wɔdi no mu.","Furthermore, it is also suggested that those who eat it rarely but regularly may also have some protection from a small amount.",,,"Furthermore, they also indicate that those who eat but do not eat regularly can also get some protection from the small amount they eat.",0.83740234375
"Megye di sɛ, kakra a yɛabobɔ so yi ara ama woahunu sɛ, ɛnyɛ papa sɛ yɛbɛnya adwene sɛ akuafoɔ di hia, wɔn ho nte, anaasɛ kuayɔ yɛ adwuma a animuonyam biara nni mu.","I believe that the foregoing has shown you that it is wrong to think that farmers are poor, unclean, or that farming is a dishonorable occupation.",,,"As I have said, the little that we have mentioned is enough for you to see that it is not good for us to think that farmers are poor, unkempt, or that farming is a job without any dignity.",0.796875
Ɔhyɛɛ ne sinitwa ase wɔ afe 2004 mu.,He started his filming career in 2004.,,,He/She began his/her filmmaking career in the year 2004.,0.80615234375
vi.Obi ahyɛda agyae ne ho ato nsuo mu awu.,vi. Someone drowning himself to death.,,,Someone intentionally drowned themselves.,0.57861328125
"Bio, nipa no ani so taa kyin no kakra, na ne honam nso taa yɛ ne mmerɛ.","Furthermore, the person's eyesight is sometimes slightly blurred, and his body is often weak.",,,"Well, that person is often a bit restless, and their body is also often weak.",0.68408203125
"Ꜫnam sε na wɔsusua nti, awofoɔ nketewa yi sii wɔn adwene pi de wɔn ba Oprah kɔtenaa ne Nana Hattie Mae Lee nkyεn mfeε nsia.","Because they were young, these young parents decided to place their daughter Oprah with her Grandmother Hattie Mae Lee for six years.",,,"Because of their poverty, these young parents decided to have their daughter Oprah go live with her grandmother Hattie Mae Lee for six years.",0.92724609375
"Εba no saa a, εha nnipa no dwumadie ahodoᴐ, εfiri sε n’adwene da so ara wᴐ asεm dada no so.","When this happens, it affects the activities of the person, because his mind is still on the old story.",,,"If that is the case, then the people's activities are affected, because his mind is still on the old matter.",0.6552734375
"Sɛ yɛhwɛ ɔman yi ho nnwom bi te sɛ “Dwene Ↄman yi ho, Ghana Akuafoɔ, Osee Yiee Ghana, ne Aniha mu nni biribi sɛ ohia” a, nhwehwɛmu kyerɛ sɛ mmabunu dwontokuo a ɛwɔ Bomaa a Yaw Owusu Badu a wanya ne baabi korɔ na na ɔda ano no na wɔsaee saa nnwom yi toeɛ.","Looking at some of the country’s songs like “Think Ↄthis country, Ghanaian Farmers, Osee Yiee Ghana, and Aniha me have nothing but poverty”, research shows that the youth choir in Bomaa a Yaw Owusu Badu who has found his place and and at the mouth of the grave these songs were sung.",,,"If we look at some songs about this nation such as “Dwene Ↄman yi ho,” “Ghana Akuafoɔ,” “Osee Yiee Ghana,” and “Aniha mu nni biribi sɛ ohia,” research shows that it was the youth choir in Bomaa, led by Yaw Owusu Badu who has now gone to his resting place, that composed and sang these songs.",0.8759765625
"Yɛde amanyɔsɛm to nkyɛn a, ɛsɛ sɛ yɛkae sɛ, ɛyɛ Ghanani biara asɛdeɛ sɛ ɔde nokorɛdie ne ɔmampɛ honhom bɛpere ɔman no nkɔsoɔ.","Absolutely! Regardless of political affiliations, every Ghanaian should prioritize the development and progress of the country.",,,"Putting politics aside, we must remember that it is the duty of every Ghanaian to strive for the nation's progress with integrity and a spirit of patriotism.",0.70361328125
Mogyaborosoɔ a ɛdi kan ne deɛ ɛtɔ so mmienu.,Primary and secondary hypertension.,,,The first and second menstruation.,0.250244140625
"Afe 1929 mu no, ɔkɔɔ Akyimɔta Kɔlegyi kɔtoaa n'adesua no so wɔ hɔ na ɛwɔ hɔ na wɔmaa no akwannya sɛ ɔbɛtumi akɔsua adeɛ wɔ Peter's Kɔlegyi a ɛwɔ Oxford wɔ berɛ a ɔntua adesua ho ka biara.","In 1929, he went to Achimota Secondary School  to continue his studies there and was offered a tuition-free scholarship to Peter's College, Oxford.",,,"In 1929, he went to Achimota College to continue his studies, and it was there that he was given the opportunity to study at Peterhouse College in Oxford without paying any tuition fees.",0.9033203125
"Saa nhwehwɛmu yi bɛdaa adi sɛ, wɔn a wɔtumi gye berɛ bɛyɛ sɛ simma du rekɔ soro ne afoforɔ kasa no boa ma wɔn adwene dwumadie no kɔ so.","This research proved that, people who spend 10 minutes and above talking to others are likely to increase the functions of their brains.",,,This study will reveal that those who can take about ten minutes to go up and speak to others helps their brain function.,0.87890625
Dodoɔ no ara susu sɛ anigyeɛ nni ɔman yi mu.,Most think there is no happiness in this country.,,,Most people think there is no happiness in this country.,0.9541015625
"Tete no, na aduane baako a yɛn nananom taa di pa ara ne mmire.","In ancient times, one of the most common foods our ancestors ate was millet.",,,"In the olden days, the one food our ancestors used to eat most was mushrooms.",0.591796875
"Ne saa nti wompɛ sɛ yadeɛ bɛgye w'anigyeɛ afiri wo nsɛm a, ma w'apɔmuden ho nhia wo.","For this reason, if you don't want to lose your happiness to sickness, then better be concerned about your health.",,,"Because of that, if you do not want illness to take away your joy, prioritize your health.",0.80712890625
"Nnipa binom wᴐ hᴐ a ne honam no mpԑ sԑ wᴐde saa amaman a wᴐde sᴐ aninntᴐnnwi ntoasoᴐ no ka no, ԑsiane nnuro binom te sԑ formaldehyde a wᴐde yԑ no nti.",Most people are allergic to the glue used for holding artificial eyelashes due to the presence of formaldehyde in them.,,,"There are some people whose bodies do not want to be associated with these substances used for embalming, because of certain chemicals like formaldehyde that are used to make them.",0.48486328125
"Yei nti, ɛka aman ahodoɔ a asasewosoɔ taa sisi wɔ so pa ara no ho.","For this reason, it is one of the most earthquake-prone countries.",,,"Because of this, it is among the countries where earthquakes occur most frequently.",0.91259765625
"Nhwehwԑmu kyerԑ sԑ mmerԑ bi a atwan wᴐ afe 2015 mu no, na anԑԑsefoᴐ a wᴐgye awoᴐ de wᴐn mobaa foonu mu nkanea anaa tᴐᴐkye na ԑgye awoᴐ wᴐ Kaneshie Nkran.","research has shown that in the year 2015, midwives were using their mobile phones torch light to assist in the delivery of new child at Kaneshie in Accra.",,,"Research shows that some time in 2015, nurses who were delivering babies were using their phone lights or torches to deliver babies at Kaneshie, Accra.",0.87060546875
"Wɔde nkanea a ɛnya n’ahoɔden firi owia mu, afidie a ɛboa ma nkanea yɛ adwuma berɛ a wɔadum nkanea, nsuo ne nneɛma pii asisie ɛdan yi mu yie sɛdeɛ ɛbɛyɛ a ɛbɛboa ama atɛmmuo papa akɔ so.","The building is well equipped with solar lights, off-the-shelf appliances, water and many other facilities to promote good judgment.",,,"Solar-powered lights, devices that help lights function when turned off, water, and many other things have been well installed in this building to help ensure good justice prevails.",0.72900390625
"Yԑwᴐ deԑ ԑtᴐ anan no ankasa ho, yԑwᴐ deԑ ԑtᴐ yafunu no nsԑmu mune deԑ ԑtᴐ nsono no mu.","We have the fourth itself, we have the stomach mune and the stomach.",,,"We have that which is in the fourth, we have that which is in the stomach, and we have that which is in the intestines.",0.75537109375
"Afei, ɔbaapanin bi a ɔfiri ɔbarima no abusua mu gye abɔfra no to ne serɛ so de ntomaa fitaa (funumatoma) kyekyere abɔfra no ho.  Ɛha na abɔfra no sewaa anaa ne papa nuabaa de edin a papa no pɛ sɛ ɔde to ne ba no bɛto dwa.","also, an old woman from the family of the father recived the child and cover the child with white cloth and the aunty of the child will mention the name that the father wants to give it to the child.",,,"Now, an elderly woman from the man's family receives the child onto her lap and wraps the child's body with a white cloth (funumatoma). It is here that the child's paternal aunt or the father's sister reveals the name that the father wishes to give to his child.",0.7509765625
"Ɛbɛyɛ yie a, ka nnwuma a woreyɛ no ho nsɛm kyerɛ obi a ɔbɛn wo, na srɛ no sɛ ɔnhwɛ mma wo sɛ deɛ ɛsɛ sɛ woyɛ ara na woreyɛ no anaa?","If possible, tell someone close to you about the activities you are doing, and ask them to make sure that you are doing what you should be doing.",,,"If possible, tell someone close to you about the work you are doing and ask them to check if you are doing it the way it should be done.",0.72998046875
"Saa mansini yi mu no, nnipa (47.0%) na wɔdi ohia buruburoo.","in this district, 47.0% of the total population live in extreme poverty.",,,"In this district, 47.0% of the people live in extreme poverty.",0.98876953125
"Di nnuane pa; Sɛdeɛ nipadua no hia nnuane a ahoɔdennuro wɔ mu ansa na atumi ayɛ adwuma yie no, saa ara na adwene no nso hia nnuane a ahoɔden wɔ mu.","Eat good food; Just as the body needs nutritious foods to function properly, so the mind needs nutritious foods.",,,"Eat good food; just as the body needs nutritious food to function well, so too does the mind need food that provides energy.",0.9345703125
"Ɛno nti, Nkrumah firi akwantuom baa Abibirem no, ɔkɔbɔɔ ne ho adwaa wɔ Guinea a wantumi amma Ghana bio kɔpem sɛ kokoram kum no wɔ Bucharest wɔ 1972 mu.","As a result, when Nkrumah returned from his trip to Africa, he settled in Guinea and was unable to return to Ghana until he died of cancer in Bucharest.",,,"Because of this, when Nkrumah returned from his travels to Africa, he went into exile in Guinea and could not return to Ghana again until cancer killed him in Bucharest in 1972.",0.93212890625
"Nsonsonoeɛ a ɛda abusua din ne edin ahodoɔ a aka no nyinaa mu ne sɛ, abusua din nko ara ne edin a wɔhyɛda de ma abɔfra bi.","The difference between a family name and all the other names is that, family name is the only name specifically given to a child.",,,The difference between a family name and all other names is that a family name is the only name that is intentionally given to a child.,0.9853515625
"Yei nti, wɔrebɔ mmarahyɛbadwafoɔ yi aba so sɛ wɔatumi de akokoɔduro ayɛ biribi a ɛte saa.",The public applauded the Parliamentarians for their courage and boldness in taking necessary steps to address the financial challenges facing the country.,,,"Because of this, these parliamentarians are being praised for being able to courageously do something like this.",0.68115234375
"Deɛ adesua yi aboa yɛn ama yɛabɛhunu nyinaa ne sɛ, awia nna nyɛ berɛ sɛeɛ anaa biribi a ɛnyɛ sɛdeɛ nnipa binom susu no.",All that this study has helped us to notice is that daytime sleep is not a waste of time or something that some people think it is.,,,Everything that this study has helped us to realize is that daytime is not a waste of time or something different from what some people think.,0.8515625
"Saa mmoawa yi tumi ba mmaa ne mmarima nyinaa mu, na ԑtumi de nyarewa binom te sԑ ᴐbaa agyapadeԑ ano kokoram, ᴐbaa agyapadeԑ no mu ankasa kokoram, ᴐbarima barima mu kokoram, agyanan kwan mu kokoram, kᴐkᴐbo ho kokoram ne menem kokoram brԑ nnipa.","These bacteria can occur in both men and women, and can cause certain diseases such as cervical cancer, cervical cancer, penile cancer, rectal cancer, laryngeal cancer and oral cancer.",,,"These viruses can affect both women and men, and they can cause certain diseases such as cervical cancer, vaginal cancer, penile cancer, anal cancer, throat cancer, and mouth cancer in people.",0.80029296875
"Yɛka sɛ Resose mogya mu nhwehwɛmu a, na yɛrepɛ akyerɛ sɛn koraa?","When we say rhesus blood test, what do we mean?",,,"When we say Resose blood test, what exactly are we trying to say?",0.6787109375
"Ɛnyɛ deɛ yɛabobɔ so yi nko ara na ɛyɛ adwenemuhaw ho nsɛnkyerɛnneɛ, pii ka ho.",What we have discussed are not the only signs of mental illness but there are other ones as well.,,,It is not only these things mentioned that are signs of mental distress; there are many others.,0.8212890625
"Dɔmkuo Kɛseɛ no redwene ho mpo dada sɛ wɔbɛtwe Mmarahyɛbadwam Kasamafo, Alban Bagbin de no akɔpue asɛnnibea kɛseɛ no anim wɔ Dome Kwabenya mmarahyɛbadwani no asɛnnie no ho.","The Grand Jury is already even considering dragging the Speaker of Parliament, Alban Bagbin to appear before the high court over the trial of Dome Kwabenya senator",,,"The main opposition party is already considering dragging the Speaker of Parliament, Alban Bagbin, to the Supreme Court over the Dome-Kwabenya Member of Parliament's case.",0.6787109375
Ebinom nso tumi te nka sɛ wɔn akoma bɔ ntɛntɛm so.,Others may feel their heart beating faster.,,,Some people can also feel that their hearts are beating fast.,0.79443359375
"Sɛ wɔdua mako na ɛhyɛ aseɛ bere a, ne nyinaa mmere mmom, nanso bere pa mu no deɛ ɛtwa toɔ koraa no nso bere.","Peppers on the same plant ripen at various times; however, in time, even the last pepper on the plant will be ripe.",,,"If you plant pepper and it starts to bear fruit, it does not all ripen at the same time, but in due season, even the very last one will ripen.",0.87255859375
"Ԑsiane saa nnepa a ԑwᴐ mu no nti, ԑbᴐ adwene no ho ban firi adwene mu nyarewa ho, na ԑsane boa ma mframa pa nso kᴐ adwene no mu.","Due its health benefits, it protects the brain from some mental infections and also help the brain to receive enough oxygen.",,,"Because of the good nutrients it contains, it protects the brain from mental illnesses, and it also helps good air to reach the brain.",0.92236328125
Yɛgu so ara rehwɛ mogya mu nhwehwɛmu ahodoɔ a ɛsɛ sɛ ɔbaa ne ɔbarima bi yɛ ansa na wɔatu awadeɛ ho anammɔn.,We are still on the different blood test in which every boy or girl should perform before planning to get married.,,,We are still looking into the various blood tests that a man and a woman must undergo before taking steps toward marriage.,0.7685546875
"Ɛba no saa a, ɛmma akoma no mmɔ ntɛntɛm so nkyɛn sɛdeɛ ɛsɛ sɛ ɛbɔ no, ɛte ahoɔden a akoma no de bɔ mogya no so, na ɛkyikyi nsuo ahodoɔ bi nso a ne nyinaa ka bɔ mu ma akoma no ahoɔden.","In that case, it prevents the heart from beating rapidly under pressure beyond normal, and it makes the heart pump blood under low energy. It also releases some liquid in the body that are good for a healthy heart.",,,"If that is the case, it does not cause the heart to beat faster than it should, it depends on the energy with which the heart pumps blood, and it also retains certain fluids, all of which combine to affect the heart's energy.",0.60791015625
"Ɛgyina hɔ ma sika, ɔdehyeɛ, pɛyɛ ne tumi.","Its stands for money, loyalty, equality and power.",,,"It stands for money, royalty, equality, and power.",0.87548828125
"Ԑnam ahodoᴐ mmienu na ԑkata saa akwan yi ani, a wᴐn din ne Squamous ne Glandular nam.","There are two types of tissue covering the surface of these channels, namely Squamous and Glandular tissue.",,,"There are two types of tissues that cover these pathways, and their names are Squamous and Glandular tissue.",0.8037109375
"Sɛ yɛhwɛ berɛ a Tuchel baa kuo yi mu wↄ Ↄpɛpↄn, 26, 2021 mu no a ↄne kuo yi akↄ akansie bebree.","Looking at when Tuchel came to the team in January 26, 2021, he has led the team to several league.",,,"If we look at the time Tuchel joined this team in January 2021, he has played many matches with this team.",0.8251953125
"Nnipa binom taa de mako noa wɔn nnuane sɛdeɛ ɛbɛyɛ a wɔbɛtumi ate aduane no dɛ nanso afoforɔ deɛ, sɛ mako a ɛwɔ aduane no mu nnɔɔso a, wɔntumi nni.",Some people tend to cook their food with mako so that they can taste the food but others cannot eat it if there is not enough mako in the food.,,,"Some people always add chili to their food so that they can enjoy the taste, but for others, if there isn't enough chili in the food, they cannot eat it.",0.39794921875
"Yei nti, ɛmaa nnipa dodoɔ no ara kɔdii Owura J.B.Danquah amanyɔkuo no akyi 1951 mu no, wɔtoo aba maa Owura J.B.Danquah sɛ ɔnkɔka aborɔfo no mmarahyɛ badwa no ho nnyina Ghana anan mu, Nanso, 1954 ne 1956 mu no, wɔanto amma no bio.","As a result of that, a lot of people surported Mr. J.B. Danquah's political party. In 1951, Mr. J.B.Danquah was elected to the white parliament to represent Ghana. However, in 1954 and 1956, he was not elected again.",,,"Because of this, it caused many people to support Mr. J.B. Danquah's political party in 1951, and they voted for Mr. J.B. Danquah to represent Ghana in the colonial legislative assembly; however, in 1954 and 1956, they did not vote for him again.",0.91650390625
"Akanfoɔ abrabɔ, wɔn nyamesom ne wɔn amammerɛ ne amanneɛ nyinaa akyi no, adeɛ baako nso a na wɔntoto no ase koraa ne agodie.","In Akan tradition, besides their way of worship, culture, and rituals, they also place great value on their games.",,,"Beyond the Akan people's way of life, their religion, and all their traditions and customs, one other thing they never took for granted was entertainment.",0.748046875
"Ɛkyerε sε, sεdeε na nhwehwεmu binom a εdii kan baeε susuu sε na nnuaa no tumi de saa mframa yi dodo sie wᴐn mu no, εnyε saa na εteε seesei.","That is, as some earlier studies thought the trees were able to store large amounts of this gas internally, this is not the case now.",,,"It means that, contrary to what some earlier studies suggested about trees being able to store that much of this gas within them, that is not the case now.",0.89453125
"Ↄde afotuo ne adesrɛdeɛ too Ghanafoɔ nyinaa anim sɛ, anim anim yi ara, wɔnsesa akɔnnɔ a ɛmu yɛ den a wɔwɔ de ma nneɛma a wɔkra firi aman afoforɔ soɔ no.",He advised and appealed to all Ghanaians to change their strong desire to import goods.,,,"He presented advice and a plea to all Ghanaians to, right away, change the strong desire they have for items imported from other countries.",0.8740234375
"Yei nti, sɛ yɛka ahonidie a, ɛkyerɛ nneyɛɛ binom a yɛyɛ ma yɛn ho ne yɛn atenaeɛ ho te sɛdeɛ yɛde bɛbɔ yɛn ho ban afiri nyarewa bebrebe ho.","For this reason, when we talk about cleanliness, it means certain practices we do for ourselves and our environment such that we protect ourselves from many diseases.",,,"Therefore, when we talk about hygiene, it refers to certain practices we perform for ourselves and our environment, such as how we can protect ourselves from many diseases.",0.9013671875
Wɔtumi hohoro ho we so saa ara anaasɛ wɔtumi nso de yɛ abomu anaa nkwan.,"They can be washed and eaten raw, or they can also be used to prepare food",,,"It can be washed and eaten just like that, or it can also be used to make abomu or soup.",0.65771484375
"Wɔwoo sinitwani yi wɔ Ɔsanaa bosome, da a ɛtɔ so 28 wɔ afe 1984 mu. Ɔne ne hokani Prince Odianosen Okojie wɔ mmɔfra nnan.","The film was born on the 28th of October, She and her partner Prince Odianosen Okojie have four children.",,,"This actress was born on August 28, 1984. She and her husband, Prince Odianosen Okojie, have four children.",0.9267578125
"Nna kakra bi ntam no, nsaa to trε ba onipa no nsa ho, ne bo so, n’akyi, ne serε ho, ne nan ho ne ne nan ase nyinaa.","Within a few days, rushes spread to the person’s arms, neck, back, chest, legs and feet.",,,"A little bit of the cloth was dipped into it, and the dye was spread over the person's hands, chest, back, thighs, legs, and the entire soles of their feet.",0.313232421875
Nana Kwadwo Agyemang Adinkra a na ɔyɛ Gyaaman hene na ɔyɛɛ saa agyinahyɛdeɛ yinom de ɔno ankasa din too so.,"Nana Kwadwo Agyemang Adinkra, a Gyaaman chief, is credited with designing the symbols and labeling them with his name",,,"Nana Kwadwo Agyemang Adinkra, who was the King of Gyaaman, created these symbols and named them after himself.",0.8779296875
"Kokoram a ɛtɔ kɔkɔbo, faako a agyanan kɔtaa no mu no nso de ayamtim ba.","Cancer of the colon, where solid waste collects, can also cause constipation.",,,"A sudden cough brings a warning, and the place where one sits firmly also brings patience.",0.10955810546875
